,tenure,TotalCharges,Churn,Contract_Month-to-month,Contract_Two year
3524,0.1527777777777778,0.10441806374355196,1.0,1.0,0.0
3525,0.6944444444444444,0.5629030029476787,1.0,1.0,0.0
3526,0.06944444444444445,0.02731784266764923,1.0,1.0,0.0
3527,0.013888888888888888,0.008589719970523213,1.0,1.0,0.0
3529,0.027777777777777776,0.0161316322770818,0.0,1.0,0.0
3530,0.2361111111111111,0.1275792188651437,0.0,1.0,0.0
3532,0.20833333333333334,0.1027830232129698,1.0,1.0,0.0
3534,0.6388888888888888,0.5553207903463523,1.0,0.0,0.0
3535,0.8888888888888888,0.7762009487840825,0.0,0.0,1.0
3536,0.013888888888888888,0.009113623802505529,0.0,1.0,0.0
3537,0.3472222222222222,0.15607152726602802,0.0,0.0,0.0
3538,0.9861111111111112,0.8300709285187915,0.0,0.0,1.0
3539,0.1111111111111111,0.050478997789240976,1.0,1.0,0.0
3540,1.0,0.8896405213706707,0.0,0.0,1.0
3543,1.0,0.8729619565217392,0.0,0.0,1.0
3544,0.4305555555555556,0.347676400147384,1.0,1.0,0.0
3545,0.6944444444444444,0.5446009119380988,0.0,1.0,0.0
3546,0.9861111111111112,0.7053818165070008,0.0,0.0,1.0
3547,0.9722222222222222,0.7292511053795137,0.0,0.0,1.0
3548,0.9861111111111112,0.7700637896094327,0.0,0.0,0.0
3549,0.8472222222222222,0.4787962877671334,0.0,0.0,1.0
3550,0.4444444444444444,0.36654845246868095,1.0,1.0,0.0
3551,0.013888888888888888,0.009165438467207075,1.0,1.0,0.0
3552,0.9444444444444444,0.8232026068533531,0.0,0.0,1.0
3554,0.09722222222222222,0.054422669491525424,0.0,1.0,0.0
3555,0.2777777777777778,0.19971674649963156,1.0,1.0,0.0
3558,0.3888888888888889,0.2957062914517318,0.0,0.0,0.0
3560,0.09722222222222222,0.032056005895357405,0.0,1.0,0.0
3561,0.3611111111111111,0.24051215917465,1.0,1.0,0.0
3562,0.06944444444444445,0.05787122328666176,1.0,1.0,0.0
3563,0.4166666666666667,0.29889577192336036,0.0,1.0,0.0
3564,0.875,0.670769620486367,0.0,0.0,0.0
3565,0.013888888888888888,0.005843542741341194,1.0,1.0,0.0
3566,0.7361111111111112,0.5123606761238025,0.0,0.0,0.0
3567,0.19444444444444445,0.1391338890935888,1.0,1.0,0.0
3568,0.2916666666666667,0.22526713338246135,0.0,1.0,0.0
3571,0.4861111111111111,0.24135270817980842,0.0,1.0,0.0
3572,0.4444444444444444,0.30685795873249816,0.0,1.0,0.0
3577,0.5,0.2876750184229919,1.0,0.0,0.0
3578,0.5555555555555556,0.2977616064848932,0.0,1.0,0.0
3579,0.5555555555555556,0.37908760132645547,0.0,1.0,0.0
3580,0.125,0.07500460574797348,1.0,1.0,0.0
3581,0.875,0.538244979734709,0.0,0.0,1.0
3582,0.041666666666666664,0.026753638540899044,0.0,1.0,0.0
3584,0.1111111111111111,0.07577606853352985,0.0,1.0,0.0
3585,0.4722222222222222,0.3602616064848932,0.0,0.0,0.0
3587,0.125,0.10586311717022845,1.0,1.0,0.0
3588,0.125,0.07529822218128225,0.0,1.0,0.0
3589,0.4305555555555556,0.21019482313927784,0.0,1.0,0.0
3591,0.027777777777777776,0.02091585298452469,1.0,1.0,0.0
3592,0.013888888888888888,0.005256309874723655,1.0,1.0,0.0
3593,0.1111111111111111,0.0634844786293294,1.0,1.0,0.0
3595,0.027777777777777776,0.013350911938098748,1.0,1.0,0.0
3596,0.041666666666666664,0.019021739130434784,1.0,1.0,0.0
3597,0.3472222222222222,0.2692462693441415,0.0,1.0,0.0
3598,0.013888888888888888,0.005331153279292557,0.0,1.0,0.0
3599,0.625,0.40773535372144437,0.0,1.0,0.0
3600,0.7083333333333334,0.4773915346352248,1.0,1.0,0.0
3602,0.5277777777777778,0.29043846720707445,0.0,1.0,0.0
3603,0.027777777777777776,0.009326639646278556,1.0,1.0,0.0
3605,0.4722222222222222,0.19968220338983053,0.0,1.0,0.0
3606,0.9722222222222222,0.8139853537214444,0.0,0.0,0.0
3607,0.18055555555555555,0.08554025423728814,0.0,0.0,0.0
3608,0.5416666666666666,0.34746338430361096,1.0,1.0,0.0
3609,0.8472222222222222,0.7395679808400885,0.0,0.0,0.0
3610,0.16666666666666666,0.134061809137804,1.0,1.0,0.0
3611,0.5694444444444444,0.48594671149594704,0.0,0.0,1.0
3612,0.2916666666666667,0.179474484156227,0.0,1.0,0.0
3615,0.3611111111111111,0.3120682111274871,1.0,1.0,0.0
3616,0.9583333333333334,0.6972584285187915,0.0,0.0,0.0
3618,0.6527777777777778,0.29225773765659546,0.0,1.0,0.0
3619,1.0,0.7057387619749448,0.0,0.0,1.0
3622,1.0,0.7659877026529108,0.0,0.0,1.0
3623,0.5138888888888888,0.2965468404568902,0.0,1.0,0.0
3624,0.8611111111111112,0.6930902266028004,0.0,1.0,0.0
3626,0.3194444444444444,0.147867538688283,0.0,1.0,0.0
3628,0.125,0.07521762159174651,0.0,1.0,0.0
3631,0.013888888888888888,0.0057053703021370675,1.0,1.0,0.0
3632,0.3333333333333333,0.22207765291083276,0.0,1.0,0.0
3633,0.013888888888888888,0.008203988577745026,0.0,1.0,0.0
3634,1.0,0.9033944362564481,0.0,0.0,1.0
3638,0.027777777777777776,0.013253039793662491,1.0,1.0,0.0
3639,0.8333333333333334,0.6942013633014003,0.0,0.0,0.0
3640,0.4027777777777778,0.3160924834193073,1.0,1.0,0.0
3641,0.6805555555555556,0.42855333456153283,0.0,0.0,1.0
3642,0.4166666666666667,0.359375,0.0,1.0,0.0
3646,0.5416666666666666,0.3707339259395726,0.0,0.0,0.0
3647,0.1111111111111111,0.06596006816507001,0.0,1.0,0.0
3648,0.7083333333333334,0.5244622789240974,0.0,0.0,0.0
3654,0.3888888888888889,0.2802021923360354,0.0,1.0,0.0
3656,0.6805555555555556,0.2761606484893147,0.0,0.0,1.0
3658,0.1388888888888889,0.06712877671333825,0.0,1.0,0.0
3659,0.9305555555555556,0.8442796610169492,0.0,0.0,0.0
3661,0.7083333333333334,0.5153716838614592,0.0,0.0,0.0
3662,0.125,0.04795159358879882,1.0,1.0,0.0
3663,0.125,0.09080232129697864,0.0,1.0,0.0
3664,0.05555555555555555,0.023293570375829038,0.0,1.0,0.0
3665,0.9861111111111112,0.8053841193809875,0.0,0.0,1.0
3666,0.6944444444444444,0.47394873802505527,1.0,1.0,0.0
3667,0.3333333333333333,0.26062200626381726,0.0,0.0,1.0
3668,0.3055555555555556,0.158247743183493,0.0,0.0,0.0
3669,0.6111111111111112,0.5659485537951363,0.0,1.0,0.0
3671,0.013888888888888888,0.008647291820191598,1.0,1.0,0.0
3672,0.75,0.427833686440678,1.0,0.0,0.0
3673,0.5833333333333334,0.4920608419307296,1.0,1.0,0.0
3674,0.013888888888888888,0.005273581429624171,1.0,1.0,0.0
3676,0.4166666666666667,0.23544007921886517,0.0,0.0,0.0
3678,0.2222222222222222,0.16099967759764186,0.0,1.0,0.0
3681,0.6388888888888888,0.5388782700810613,1.0,1.0,0.0
3682,0.013888888888888888,0.007956429624170966,1.0,1.0,0.0
3683,0.9861111111111112,0.43503592483419307,0.0,0.0,1.0
3684,0.5972222222222222,0.36401529108327196,0.0,1.0,0.0
3686,0.18055555555555555,0.11508037030213708,1.0,1.0,0.0
3687,0.2638888888888889,0.217466147752395,1.0,0.0,0.0
3688,0.5694444444444444,0.45949244657332355,0.0,1.0,0.0
3689,0.013888888888888888,0.00819247420781135,1.0,1.0,0.0
3691,0.5555555555555556,0.30340364775239503,0.0,0.0,0.0
3692,0.041666666666666664,0.02705876934414149,0.0,1.0,0.0
3693,0.5138888888888888,0.27034013448784083,0.0,0.0,0.0
3694,0.9305555555555556,0.8239913411938099,1.0,0.0,1.0
3695,0.4444444444444444,0.3557479734708917,0.0,1.0,0.0
3696,0.08333333333333333,0.031180913780397942,1.0,1.0,0.0
3697,0.4444444444444444,0.3341239867354459,0.0,1.0,0.0
3698,0.8194444444444444,0.5698576823876198,0.0,1.0,0.0
3699,0.4166666666666667,0.25318948047162865,0.0,0.0,0.0
3702,0.2777777777777778,0.17512205232129702,1.0,1.0,0.0
3704,0.9444444444444444,0.5944869196757554,0.0,0.0,0.0
3705,0.9583333333333334,0.46746614775239503,0.0,0.0,1.0
3706,0.3611111111111111,0.2627118644067797,0.0,1.0,0.0
3709,0.013888888888888888,0.005843542741341194,0.0,1.0,0.0
3711,0.7638888888888888,0.4910015198968313,0.0,0.0,0.0
3712,0.6111111111111112,0.3194719509948416,0.0,0.0,0.0
3713,0.6388888888888888,0.4151160648489315,1.0,1.0,0.0
3714,0.9583333333333334,0.4686233419307296,0.0,0.0,1.0
3715,0.1527777777777778,0.10065862196020635,0.0,1.0,0.0
3716,0.1527777777777778,0.13187983603537215,1.0,1.0,0.0
3717,0.4027777777777778,0.1524157148120855,0.0,1.0,0.0
3718,0.7916666666666666,0.6329506724392042,0.0,1.0,0.0
3720,0.5833333333333334,0.28268353905674287,0.0,1.0,0.0
3725,0.013888888888888888,0.008152173913043478,1.0,1.0,0.0
3726,0.2222222222222222,0.16679716285924834,1.0,1.0,0.0
3727,0.041666666666666664,0.03361044583640383,1.0,1.0,0.0
3728,0.9305555555555556,0.6797105287398674,0.0,0.0,0.0
3730,0.7916666666666666,0.6818061440677967,1.0,1.0,0.0
3731,0.027777777777777776,0.01688582350773766,0.0,1.0,0.0
3732,0.3194444444444444,0.2025838246131172,0.0,0.0,1.0
3734,1.0,0.8951328758290348,0.0,0.0,1.0
3735,0.027777777777777776,0.015435012896094329,0.0,1.0,0.0
3737,0.06944444444444445,0.028780167649226234,1.0,1.0,0.0
3740,0.027777777777777776,0.01563075718496684,0.0,1.0,0.0
3741,1.0,0.8903659266764923,0.0,0.0,1.0
3742,0.5694444444444444,0.49309137803979364,0.0,1.0,0.0
3743,0.05555555555555555,0.025291313559322036,1.0,1.0,0.0
3744,0.3611111111111111,0.23237149963154016,0.0,0.0,0.0
3745,0.09722222222222222,0.07703113485630067,1.0,1.0,0.0
3746,0.013888888888888888,0.00793915806927045,1.0,1.0,0.0
3747,0.05555555555555555,0.025890060795873252,0.0,1.0,0.0
3748,0.6666666666666666,0.4342644620486367,0.0,0.0,1.0
3749,0.027777777777777776,0.02265452284450995,1.0,1.0,0.0
3750,0.16666666666666666,0.10867838061901254,0.0,0.0,0.0
3751,0.8333333333333334,0.7568222641857039,0.0,1.0,0.0
3752,0.7638888888888888,0.3656791175386883,0.0,0.0,1.0
3755,0.05555555555555555,0.03671932571849668,1.0,1.0,0.0
3757,0.5833333333333334,0.31811325534266766,0.0,0.0,1.0
3758,0.013888888888888888,0.0057053703021370675,0.0,1.0,0.0
3759,0.09722222222222222,0.07275354642593958,1.0,1.0,0.0
3760,0.041666666666666664,0.02677091009579956,0.0,1.0,0.0
3761,1.0,0.6815758566691231,0.0,0.0,1.0
3762,0.20833333333333334,0.08627141672807664,0.0,1.0,0.0
3763,0.05555555555555555,0.035395173176123805,1.0,1.0,0.0
3766,0.013888888888888888,0.006425018422991894,1.0,1.0,0.0
3767,1.0,0.94888195467944,0.0,0.0,1.0
3768,0.7638888888888888,0.4912490788504053,0.0,1.0,0.0
3771,0.013888888888888888,0.00910210943257185,1.0,1.0,0.0
3772,0.013888888888888888,0.01093865143699337,1.0,1.0,0.0
3774,0.7222222222222222,0.4697344786293295,0.0,0.0,0.0
3775,0.5694444444444444,0.4821930268975682,1.0,1.0,0.0
3776,0.5972222222222222,0.2753258566691231,0.0,0.0,0.0
3778,0.041666666666666664,0.015803472733971997,0.0,1.0,0.0
3779,0.9166666666666666,0.5935197126013265,1.0,0.0,1.0
3780,0.7638888888888888,0.3592368275607959,0.0,0.0,1.0
3782,0.16666666666666666,0.11129214259395727,0.0,1.0,0.0
3783,0.9166666666666666,0.798734570744289,0.0,1.0,0.0
3784,0.4861111111111111,0.402576915991157,1.0,1.0,0.0
3785,0.1388888888888889,0.10527588430361091,1.0,1.0,0.0
3786,0.375,0.22211219602063376,0.0,1.0,0.0
3787,0.8055555555555556,0.6698714996315402,0.0,1.0,0.0
3788,0.75,0.7035510316875461,1.0,0.0,1.0
3791,0.08333333333333333,0.05008750921149595,0.0,1.0,0.0
3792,0.3611111111111111,0.27079495210022114,1.0,1.0,0.0
3794,0.1111111111111111,0.051336818349299936,0.0,1.0,0.0
3795,0.16666666666666666,0.10501105379513634,0.0,1.0,0.0
3796,0.20833333333333334,0.07824590088430361,1.0,1.0,0.0
3797,0.5972222222222222,0.41239867354458365,0.0,0.0,0.0
3798,0.5833333333333334,0.48624608511422257,0.0,1.0,0.0
3799,0.4305555555555556,0.22963107958732498,1.0,1.0,0.0
3800,0.9166666666666666,0.6828078942520266,0.0,0.0,1.0
3801,0.25,0.17338913964627856,1.0,1.0,0.0
3803,0.8472222222222222,0.6492147199705233,1.0,0.0,1.0
3804,0.1388888888888889,0.09179831429624172,0.0,1.0,0.0
3805,0.013888888888888888,0.008250046057479737,1.0,1.0,0.0
3806,0.25,0.15653210206337512,0.0,1.0,0.0
3807,0.3333333333333333,0.2927470983787767,1.0,1.0,0.0
3810,0.013888888888888888,0.005129651805453206,0.0,1.0,0.0
3811,0.027777777777777776,0.010052044952100221,0.0,1.0,0.0
3813,0.9583333333333334,0.8402899318349301,0.0,0.0,1.0
3814,1.0,0.725601050110538,0.0,0.0,1.0
3815,0.041666666666666664,0.024214719970523216,1.0,1.0,0.0
3816,0.6944444444444444,0.4401310335298453,0.0,0.0,1.0
3818,0.8055555555555556,0.7361885132645541,0.0,0.0,1.0
3820,1.0,0.9282309322033899,0.0,1.0,0.0
3821,0.013888888888888888,0.008543662490788506,1.0,1.0,0.0
3822,0.08333333333333333,0.059730794030950635,0.0,1.0,0.0
3823,1.0,0.6635904108327193,0.0,0.0,1.0
3824,0.05555555555555555,0.027461772291820195,0.0,1.0,0.0
3829,0.5972222222222222,0.5052966101694916,1.0,1.0,0.0
3830,0.05555555555555555,0.04838338246131172,1.0,1.0,0.0
3831,0.3472222222222222,0.25071964812085484,1.0,0.0,0.0
3832,0.7083333333333334,0.45491548452468683,0.0,0.0,0.0
3833,0.16666666666666666,0.09522959653647753,0.0,1.0,0.0
3834,0.7916666666666666,0.45059183861459107,1.0,0.0,0.0
3836,0.8888888888888888,0.4325315493736183,0.0,0.0,0.0
3837,0.05555555555555555,0.05111228813559322,1.0,0.0,0.0
3838,0.3611111111111111,0.2993678610906411,0.0,1.0,0.0
3841,0.5,0.3956452652910833,1.0,1.0,0.0
3842,0.375,0.28354711680176864,0.0,1.0,0.0
3843,0.013888888888888888,0.008157931098010317,1.0,1.0,0.0
3844,0.4861111111111111,0.35810841930729553,1.0,0.0,0.0
3845,0.05555555555555555,0.0323381079587325,1.0,1.0,0.0
3846,0.1111111111111111,0.047410418201915994,0.0,1.0,0.0
3848,0.027777777777777776,0.011940401621223288,0.0,1.0,0.0
3849,0.8055555555555556,0.7075062177597643,1.0,0.0,1.0
3850,0.7083333333333334,0.4708744012527635,0.0,0.0,1.0
3853,0.6388888888888888,0.3741479366249079,0.0,1.0,0.0
3854,0.6944444444444444,0.6224438098747237,0.0,1.0,0.0
3855,0.7361111111111112,0.38732037582903467,0.0,1.0,0.0
3856,0.8472222222222222,0.8212221352247605,0.0,1.0,0.0
3858,0.6527777777777778,0.4765682571849668,0.0,0.0,0.0
3859,0.75,0.5897372420781135,0.0,0.0,0.0
3861,0.3611111111111111,0.31264968680913785,0.0,0.0,1.0
3863,0.2361111111111111,0.20063789609432572,0.0,1.0,0.0
3864,0.4166666666666667,0.3435657700810612,1.0,1.0,0.0
3867,0.3611111111111111,0.21942934782608697,0.0,0.0,1.0
3868,0.2916666666666667,0.1802804900515844,1.0,1.0,0.0
3869,0.6944444444444444,0.5594486919675755,0.0,0.0,0.0
3871,0.041666666666666664,0.034353122697126016,1.0,1.0,0.0
3872,0.125,0.11174120302137068,0.0,1.0,0.0
3874,0.125,0.04671379882092852,0.0,1.0,0.0
3875,0.5694444444444444,0.5221651621223287,1.0,0.0,0.0
3876,0.3055555555555556,0.278181420412675,0.0,1.0,0.0
3878,0.9861111111111112,0.9554048452468682,0.0,0.0,1.0
3879,0.013888888888888888,0.0052678242446573325,1.0,1.0,0.0
3880,0.3611111111111111,0.23985584008843036,0.0,0.0,0.0
3881,0.9861111111111112,0.5390740143699337,0.0,0.0,1.0
3882,0.05555555555555555,0.020288319823139278,0.0,1.0,0.0
3883,0.16666666666666666,0.11528187177597643,0.0,1.0,0.0
3884,0.25,0.18362541451731762,0.0,1.0,0.0
3885,0.041666666666666664,0.024456521739130436,0.0,1.0,0.0
3886,1.0,0.8840042372881356,0.0,0.0,0.0
3887,0.1527777777777778,0.09389968680913781,1.0,1.0,0.0
3888,0.013888888888888888,0.009228767501842301,1.0,1.0,0.0
3890,1.0,0.9337923728813561,1.0,0.0,0.0
3891,0.5833333333333334,0.27483073876197495,0.0,0.0,0.0
3893,0.09722222222222222,0.04828551031687547,0.0,1.0,0.0
3894,0.9444444444444444,0.9200039148857776,0.0,0.0,1.0
3897,1.0,0.9701029384672071,0.0,0.0,1.0
3899,0.7222222222222222,0.6503258566691231,0.0,1.0,0.0
3901,0.9305555555555556,0.8713154016212233,0.0,0.0,1.0
3903,0.7361111111111112,0.5006563190862197,0.0,1.0,0.0
3906,0.013888888888888888,0.009073323507737657,1.0,1.0,0.0
3907,0.2638888888888889,0.19371775976418573,0.0,1.0,0.0
3908,0.8333333333333334,0.7974737472365513,0.0,0.0,1.0
3910,0.6527777777777778,0.5904511330140015,1.0,1.0,0.0
3911,0.25,0.1007277081798084,1.0,1.0,0.0
3912,0.8333333333333334,0.7781929347826088,0.0,0.0,1.0
3915,0.8194444444444444,0.5342034358879882,0.0,0.0,0.0
3916,0.027777777777777776,0.016569178334561535,0.0,1.0,0.0
3917,0.013888888888888888,0.007956429624170966,1.0,1.0,0.0
3918,0.2777777777777778,0.20455853905674282,1.0,1.0,0.0
3919,0.08333333333333333,0.06176308032424466,1.0,1.0,0.0
3920,0.9861111111111112,0.7106669123065587,0.0,0.0,1.0
3921,0.3333333333333333,0.17956084193072958,0.0,1.0,0.0
3922,0.9305555555555556,0.6999585482682388,0.0,1.0,0.0
3923,0.013888888888888888,0.00930936809137804,1.0,1.0,0.0
3924,0.6666666666666666,0.46402335114222554,1.0,0.0,0.0
3925,0.5138888888888888,0.3060980103168755,0.0,0.0,0.0
3928,0.25,0.20098332719233605,0.0,1.0,0.0
3929,0.6944444444444444,0.2568683216654385,0.0,0.0,0.0
3930,0.9305555555555556,0.8384303610906413,0.0,0.0,0.0
3931,0.3472222222222222,0.21159957627118647,0.0,1.0,0.0
3932,0.027777777777777776,0.0172197402358143,1.0,1.0,0.0
3936,0.125,0.06643215733235079,0.0,1.0,0.0
3938,0.027777777777777776,0.014168432203389831,0.0,1.0,0.0
3939,0.013888888888888888,0.009056051952837142,1.0,1.0,0.0
3942,0.013888888888888888,0.004939664701547532,1.0,1.0,0.0
3943,0.013888888888888888,0.005066322770817981,0.0,1.0,0.0
3947,0.06944444444444445,0.03458916728076639,0.0,1.0,0.0
3948,0.7777777777777778,0.5720338983050848,0.0,0.0,0.0
3949,0.25,0.11430315033161387,0.0,1.0,0.0
3950,0.6805555555555556,0.543276759395726,1.0,1.0,0.0
3951,0.9722222222222222,0.6374930913780399,0.0,0.0,1.0
3952,1.0,0.8988808032424467,0.0,0.0,1.0
3953,0.08333333333333333,0.04998387988209286,1.0,1.0,0.0
3954,0.2361111111111111,0.1800732313927782,0.0,1.0,0.0
3956,0.08333333333333333,0.06277634487840826,1.0,1.0,0.0
3957,0.875,0.7250310887988209,0.0,0.0,1.0
3958,0.2222222222222222,0.147867538688283,1.0,1.0,0.0
3959,0.8194444444444444,0.41975635593220345,0.0,0.0,0.0
3960,0.041666666666666664,0.018589950257921886,0.0,1.0,0.0
3962,0.09722222222222222,0.07448070191599117,1.0,1.0,0.0
3964,0.9444444444444444,0.8648788688282978,0.0,0.0,1.0
3965,0.7222222222222222,0.6473206061164334,0.0,0.0,0.0
3966,1.0,0.9119150700073693,0.0,0.0,1.0
3969,0.013888888888888888,0.008054301768607223,0.0,1.0,0.0
3970,0.5833333333333334,0.3181823415622697,0.0,0.0,0.0
3972,0.625,0.264663550110538,0.0,1.0,0.0
3974,0.5138888888888888,0.3352754237288136,0.0,0.0,0.0
3975,0.2777777777777778,0.19891074060427416,1.0,1.0,0.0
3977,0.875,0.772119104642594,0.0,0.0,1.0
3978,0.041666666666666664,0.02736390014738394,0.0,1.0,0.0
3980,0.3888888888888889,0.3430706521739131,1.0,1.0,0.0
3981,0.1111111111111111,0.08011122881355932,0.0,1.0,0.0
3985,0.2222222222222222,0.09500506632277082,0.0,1.0,0.0
3986,0.9166666666666666,0.7397119104642594,0.0,0.0,1.0
3987,0.1527777777777778,0.09648466285924835,1.0,1.0,0.0
3988,0.7083333333333334,0.47510593220338987,0.0,0.0,0.0
3990,0.19444444444444445,0.15399894067796613,0.0,1.0,0.0
3991,0.05555555555555555,0.04170504789977893,1.0,1.0,0.0
3992,0.9722222222222222,0.6898316599115697,0.0,0.0,1.0
3993,0.9722222222222222,0.5632254053058217,0.0,0.0,1.0
3994,0.75,0.6186786109064113,1.0,0.0,0.0
3995,0.3888888888888889,0.23818049926308035,1.0,1.0,0.0
3997,0.9583333333333334,0.47568165070007373,0.0,0.0,1.0
3998,0.5833333333333334,0.2649629237288136,0.0,1.0,0.0
3999,0.027777777777777776,0.015158668017686075,1.0,1.0,0.0
4000,0.5416666666666666,0.464719970523213,0.0,1.0,0.0
4001,0.625,0.5642789701547531,0.0,0.0,1.0
4002,1.0,0.6594797807663965,0.0,0.0,1.0
4004,1.0,0.5532251750184229,0.0,0.0,1.0
4009,0.875,0.6113554716285925,0.0,0.0,1.0
4012,0.013888888888888888,0.00582051400147384,1.0,1.0,0.0
4013,0.027777777777777776,0.013477570007369197,0.0,1.0,0.0
4014,0.7222222222222222,0.6723586035372145,0.0,1.0,0.0
4015,0.5,0.21802459469417834,0.0,0.0,0.0
4016,0.013888888888888888,0.0052217667649226245,0.0,1.0,0.0
4017,0.3888888888888889,0.19049949336772293,0.0,0.0,0.0
4018,0.09722222222222222,0.054929301768607226,0.0,0.0,0.0
4019,0.19444444444444445,0.162991663596168,1.0,1.0,0.0
4025,0.05555555555555555,0.037064756816507,1.0,1.0,0.0
4026,1.0,0.9278912582903465,0.0,0.0,1.0
4028,0.875,0.8117342943994106,0.0,0.0,1.0
4030,0.06944444444444445,0.033023212969786296,0.0,1.0,0.0
4031,1.0,0.9191345799557848,0.0,0.0,1.0
4032,0.9444444444444444,0.6544307295504791,0.0,1.0,0.0
4033,0.9305555555555556,0.45988969233603544,0.0,0.0,0.0
4034,0.1111111111111111,0.04250529661016949,0.0,1.0,0.0
4035,0.7222222222222222,0.5333110722181282,0.0,1.0,0.0
4039,0.09722222222222222,0.08075027634487841,0.0,1.0,0.0
4042,0.06944444444444445,0.030202192336035376,0.0,1.0,0.0
4044,0.9722222222222222,0.6813685980103169,0.0,0.0,1.0
4045,0.19444444444444445,0.10524134119380989,1.0,1.0,0.0
4046,0.6111111111111112,0.24630388725128963,0.0,1.0,0.0
4047,0.8888888888888888,0.6849553242446573,0.0,0.0,1.0
4049,0.6388888888888888,0.547375875092115,0.0,0.0,0.0
4050,0.8055555555555556,0.6656111827560797,0.0,1.0,0.0
4051,1.0,0.7910026713338246,0.0,0.0,1.0
4053,0.1527777777777778,0.0763345154753132,0.0,1.0,0.0
4058,0.5555555555555556,0.38032539609432575,1.0,1.0,0.0
4059,0.027777777777777776,0.015469556005895358,1.0,1.0,0.0
4060,0.75,0.39253638540899044,0.0,0.0,1.0
4061,0.19444444444444445,0.08169445467943995,0.0,1.0,0.0
4062,0.013888888888888888,0.008117630803242447,1.0,1.0,0.0
4063,0.1388888888888889,0.10978376013264556,1.0,1.0,0.0
4064,0.013888888888888888,0.005774456521739131,0.0,1.0,0.0
4066,0.7777777777777778,0.4220649871039057,0.0,0.0,0.0
4067,0.9444444444444444,0.6351096168017687,0.0,0.0,1.0
4069,0.9444444444444444,0.7677781871775977,0.0,0.0,1.0
4070,0.7638888888888888,0.4666083271923361,0.0,1.0,0.0
4072,0.125,0.08273650515843774,0.0,1.0,0.0
4073,0.19444444444444445,0.10795873249815771,1.0,1.0,0.0
4074,0.8055555555555556,0.6692842667649227,1.0,1.0,0.0
4076,0.9722222222222222,0.7996154200442153,0.0,0.0,1.0
4077,0.19444444444444445,0.15501796241709653,0.0,1.0,0.0
4078,0.3055555555555556,0.17778762896094327,1.0,0.0,0.0
4079,0.1388888888888889,0.08810220154753132,0.0,1.0,0.0
4081,0.013888888888888888,0.008014001473839351,1.0,1.0,0.0
4082,0.6805555555555556,0.4674085759027266,1.0,0.0,0.0
4083,0.9444444444444444,0.7889243275607959,1.0,1.0,0.0
4084,0.013888888888888888,0.008986965733235078,1.0,1.0,0.0
4086,1.0,0.6219947494473103,0.0,0.0,1.0
4088,0.09722222222222222,0.059874723655121594,1.0,1.0,0.0
4089,0.125,0.0813605379513633,1.0,1.0,0.0
4090,0.013888888888888888,0.005745670596904937,0.0,1.0,0.0
4091,0.2777777777777778,0.15778716838614593,0.0,1.0,0.0
4093,0.4027777777777778,0.25507207995578485,0.0,1.0,0.0
4094,0.013888888888888888,0.00852063375092115,0.0,1.0,0.0
4095,0.041666666666666664,0.02468680913780398,0.0,1.0,0.0
4096,0.2777777777777778,0.2154511330140015,0.0,1.0,0.0
4097,0.8888888888888888,0.7105747973470892,0.0,1.0,0.0
4101,0.08333333333333333,0.03876888356669123,0.0,1.0,0.0
4102,0.09722222222222222,0.038417695283714075,0.0,1.0,0.0
4103,1.0,0.7497927413411939,0.0,0.0,1.0
4104,0.1111111111111111,0.04530328850405306,0.0,1.0,0.0
4105,0.9305555555555556,0.8070997605011054,0.0,0.0,1.0
4106,0.3333333333333333,0.2606910924834194,1.0,1.0,0.0
4107,1.0,0.7969901436993369,0.0,0.0,1.0
4110,0.9722222222222222,0.5370474852616065,0.0,0.0,1.0
4111,0.3055555555555556,0.1660141857037583,0.0,0.0,0.0
4112,0.8194444444444444,0.6475336219602064,0.0,1.0,0.0
4115,0.7361111111111112,0.4785314572586588,0.0,0.0,0.0
4117,0.875,0.7289056742815033,0.0,0.0,1.0
4118,0.5555555555555556,0.3421725313190862,0.0,1.0,0.0
4120,0.3611111111111111,0.23423107037582905,0.0,0.0,0.0
4121,0.375,0.2890337140751658,1.0,1.0,0.0
4122,0.7361111111111112,0.3937338798820929,0.0,0.0,0.0
4123,0.4722222222222222,0.2794940585851142,0.0,1.0,0.0
4124,0.2638888888888889,0.20268169675755343,0.0,1.0,0.0
4125,0.5972222222222222,0.40895011974944734,0.0,1.0,0.0
4129,0.4722222222222222,0.33506240788504055,0.0,1.0,0.0
4133,0.7777777777777778,0.6426227431834931,0.0,1.0,0.0
4134,0.7638888888888888,0.6536304808400885,0.0,1.0,0.0
4135,0.5,0.3890993459837878,0.0,0.0,1.0
4138,0.013888888888888888,0.009839029108327194,1.0,1.0,0.0
4139,0.3333333333333333,0.2404718588798821,0.0,1.0,0.0
4140,0.875,0.7066368828297717,1.0,0.0,0.0
4142,0.9305555555555556,0.44560611643330883,0.0,0.0,0.0
4143,0.3472222222222222,0.23529039240972738,1.0,1.0,0.0
4144,0.2916666666666667,0.25504329403095066,0.0,1.0,0.0
4145,0.18055555555555555,0.09697978076639648,0.0,1.0,0.0
4146,0.4861111111111111,0.2966331982313928,1.0,1.0,0.0
4150,0.09722222222222222,0.0697137527634488,0.0,1.0,0.0
4152,0.9027777777777778,0.567606623065586,0.0,0.0,1.0
4154,0.08333333333333333,0.05409450994841563,1.0,1.0,0.0
